bank_id,legal_name,web_address,total_assets_thousands,total_deposits_thousands,net_income_thousands,hq_city,hq_state,total_branches,thalux_asset_tier,extracted_at
57273,First Commerce Bank,www.bankfirstcommerce.com,140168,123717,562,Marysville,Kansas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57280,FlatIrons Bank,www.flatirons.bank,358938,325902,1351,Boulder,Colorado,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57295,AMG National Trust Bank,www.amgnational.com,792499,666655,4520,Boulder,Colorado,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
57301,"United Community Bank of West Kentucky, Inc.",www.ucbwest.com,529027,457043,1952,Morganfield,Kentucky,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57311,Stifel Bank and Trust,www.stifelbank.com,20062734,18396559,87534,Saint Louis,Missouri,2,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57312,Town & Country Bank,www.tcbanknv.bank,226529,195746,1305,Las Vegas,Nevada,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
57335,Farmers Bank,www.farmersbank-weld.com,291021,270460,1207,Ault,Colorado,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57336,Drake Bank,www.drake-bank.com,259829,224230,-1957,Saint Paul,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57348,SouthEast Bank,www.southeastbank.com,3578112,3232140,5306,Farragut,Tennessee,15,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57358,Stifel Bank,www.stifelbankstl.com,12142509,11290093,44448,Saint Louis,Missouri,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57359,American Eagle Bank,www.americaneaglebank.com,490530,375245,613,South Elgin,Illinois,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57368,Bankwell Bank,www.mybankwell.com,3364622,2912453,12953,New Canaan,Connecticut,11,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57369,U. S. Century Bank,www.uscentury.com,2842514,2512559,11016,Doral,Florida,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57373,Oregon Coast Bank,oregoncoast.bank,447347,407188,1232,Newport,Oregon,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
57391,United Bank & Trust Co.,www.bankubt.com,119556,105743,392,Marshalltown,Iowa,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57396,Bank of Lincoln County,http://www.bolconline.com,232200,201465,1008,Fayetteville,Tennessee,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57408,"Optum Bank, Inc.",www.optumbank.com,20995000,16244000,153000,Draper,Utah,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57414,Worthington Bank,www.worthington.bank,651207,587277,1886,Arlington,Texas,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
57415,"Forcht Bank, National Association",www.forchtbank.com,1652652,1495717,2525,Lexington,Kentucky,24,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57416,Patriot Bank,www.patriot-bank.com,430166,382421,246,Millington,Tennessee,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
57417,Commercial Bank of California,http://www.cbcal.com,3899410,3390468,12467,Irvine,California,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57420,Highlands Community Bank,www.hc.bank,189654,168152,213,Covington,Virginia,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57425,Sanibel Captiva Community Bank,http://www.sancapbank.com,1039540,912022,4444,Sanibel,Florida,8,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57429,Commerce Bank & Trust,www.cbt-fl.com,179329,153130,396,Winter Park,Florida,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5744,"State Bank of the Lakes, National Association",www.sbotl.com,2689580,2260897,9791,Antioch,Illinois,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57444,American Continental Bank,http://www.americancontinentalbank.com,379100,311254,1471,City Of Industry,California,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
57449,Medallion Bank,www.medallionbank.com,2651012,2133810,13004,Salt Lake City,Utah,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57450,"Charles Schwab Bank, SSB",www.schwabbank.com,242914000,219912000,803000,Westlake,Texas,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57451,Sound Community Bank,http://www.soundcb.com,1111947,974771,1879,Seattle,Washington,9,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57463,PCB Bank,https://www.mypcbbank.com,3395119,2898675,10845,Los Angeles,California,19,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57465,First Commerce Bank,www.firstcommercebank.net,937413,829628,4237,Lewisburg,Tennessee,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57468,Community Bank Owatonna,WWW.CBOWATONNA.COM,100432,92239,209,Owatonna,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57470,Members Trust Company,www.memberstrust.com,34619,500,-73,Tampa,Florida,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57483,Citizens Bank & Trust,http://www.citizensbanktrust.com,1166670,1064707,1649,Guntersville,Alabama,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5749,Foresight Bank,www.ffgbank.com,1757504,1542318,4156,Winnebago,Illinois,14,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57491,Bank of Commerce,www.bocokonline.com,340690,299578,87,Duncan,Oklahoma,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57495,PrimeBank of Texas,https://www.prime.bank,275404,241338,1163,Austin,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57497,Pathfinder Bank,http://www.PATHFINDERBANK.com,1414854,1218951,3219,Oswego,New York,13,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57505,Liberty National Bank,www.libertynational.bank,605208,442258,1970,Sioux City,Iowa,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
57510,Avidbank,www.avidbank.com,2572193,2202730,9491,San Jose,California,3,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57511,Community First Bank of Indiana,www.cfbindiana.com,965289,791009,2507,Kokomo,Indiana,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
57512,Western Alliance Bank,www.westernalliancebancorporation.com,98766387,83216785,174873,Phoenix,Arizona,38,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57522,Tolleson Private Bank,www.tollesonwealth.com,915999,817993,3503,Dallas,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5753,Fidelity Bank,www.fidelity-bank.com,198429,167254,-19,Savanna,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57540,The Hometown Bank of Alabama,www.HomeTownBankAlabama.com,655520,562836,1098,Oneonta,Alabama,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
57542,Toyota Financial Savings Bank,www.toyotabank.com,16100274,13591638,18108,Henderson,Nevada,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57543,"Trinity Bank, N.A.",http://WWW.TRINITYBK.COM,563285,493105,2302,Fort Worth,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57548,Heritage Bank,www.heritagebankonline.com,335781,244912,1451,Topeka,Kansas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57554,Traditions Bank,www.traditionsal.com,875139,760182,2316,Cullman,Alabama,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57565,"UBS Bank USA, National Association",http://www.ubs.com/cefs/en/ubs-bank-usa/ubs-bank-usa.html,122261832,108163032,315418,Salt Lake City,Utah,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57569,PeoplesTrust Bank,www.peoplestrustbk.com,197894,174545,595,Hamilton,Alabama,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57570,Comenity Capital Bank,Savings.Breadfinancial.com,13310873,10359788,59816,Draper,Utah,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57571,Continental Bank,http://www.cbankus.com,180667,144545,850,Salt Lake City,Utah,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57576,Heritage Bank of the Ozarks,http://www.heritagebankozarks.com,420558,375149,1194,Lebanon,Missouri,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57579,Community Bank of Georgia,www.communitybankga.com,248727,219934,1115,Baxley,Georgia,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57585,Golden State Bank,www.goldenstatebank.com,974262,828311,2833,Glendale,California,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57587,Integrity Bank & Trust,www.integritybankandtrust.com,452902,367171,938,Monument,Colorado,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57591,West Coast Community Bank,www.wccb.com,2895001,2476069,15599,Santa Cruz,California,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57598,Mainstreet Community Bank of Florida,www.bankonmainstreet.com,947978,859597,2097,Deland,Florida,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
57603,Falcon National Bank,www.falconnational.com,885725,785560,2292,Foley,Minnesota,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57607,First Western Trust Bank,www.myfw.com,3238793,2849971,6869,Denver,Colorado,15,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57610,Redwood Capital Bank,http://www.rdwo.com,543402,484145,1527,Eureka,California,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57614,Forbright Bank,WWW.FORBRIGHTBANK.COM,8250749,7159909,14198,Potomac,Maryland,3,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57624,Clarion County Community Bank,http://www.clarionbank.com,259706,239420,329,Clarion,Pennsylvania,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
57626,1st State Bank,www.1ststate.bank,484231,424929,1651,Saginaw,Michigan,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
57632,Homeland Community Bank,http://www.homelandcb.com,236574,220672,480,Mcminnville,Tennessee,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57633,1st Security Bank of Washington,WWW.FSBWA.com,3203414,2658034,8602,Mountlake Terrace,Washington,31,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57640,Bank of Walker County,www.bankofwalkercounty.bank,95134,84972,318,Jasper,Alabama,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57644,Gateway Bank,www.gateway.bank,313092,282533,278,Mendota Heights,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57656,Heritage Community Bank,www.hcbonline.us,180818,151725,323,Greeneville,Tennessee,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57672,Empire State Bank,http://www.esbna.com,643885,533413,1361,Staten Island,New York,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
5768,The Fountain Trust Company,http://www.fountaintrust.com,854676,757324,2075,Covington,Indiana,20,Tier 1: Community Bank,2026-06-26T14:42:54Z
57686,"American Commerce Bank, National Association",www.americancommercebank.com,487606,384822,2185,Bremen,Georgia,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57694,First National Bank of Decatur County,http://www.fnbdc.com,349174,323168,290,Bainbridge,Georgia,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57701,"Beverly Bank & Trust Company, National Association",www.thebeverlybank.com,2658605,2260607,12246,Chicago,Illinois,8,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57703,"T Bank, National Association",http://www.tbank.com,1047405,902125,3484,Dallas,Texas,2,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57706,Summit Bank,https://sbko.bank,1350574,1189782,4688,Eugene,Oregon,5,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57710,Greene County Commercial Bank,www.tbogc.com,1411198,1289469,4449,Catskill,New York,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57716,United Business Bank,http://www.unitedbusinessbank.com,2632362,2267047,8371,Walnut Creek,California,34,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57740,Pacific Valley Bank,www.pacificvalleybank.com,627944,546200,1318,Salinas,California,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57741,First Southwest Bank,www.fswb.bank,646677,484966,1131,Durango,Colorado,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57742,MainStreet Bank,www.mstreetbank.com,2220487,1921378,4684,Fairfax,Virginia,7,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57754,Providence Bank & Trust,www.providence.bank,1562101,1352439,6337,South Holland,Illinois,16,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57756,Coastal States Bank,www.coastalstatesbank.com,2346155,2059588,6425,Hilton Head Island,South Carolina,11,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57777,Meridian Bank,www.meridianbanker.com,2575135,2173674,2935,Wayne,Pennsylvania,7,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57784,Nantahala Bank & Trust Company,www.nantahalabank.com,285744,258744,916,Franklin,North Carolina,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57785,Lakeview Bank,www.lakeview.bank,208551,186874,505,Lakeville,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5779,The Peoples Bank,http://www.banktpb.com,325598,300946,984,Brownstown,Indiana,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57803,Ally Bank,www.ally.com,185664000,156225000,513000,Sandy,Utah,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57807,Quontic Bank,http://www.quontic.com,852770,759760,753,Astoria,New York,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57813,Sterling Bank,www.sterbank.bank,1571899,1386573,6499,Poplar Bluff,Missouri,16,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57815,Banesco USA,Banescousa.com,5775714,4826945,18074,Miami,Florida,6,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57825,Truxton Trust Company,www.truxtontrust.com,1370609,1185840,6798,Nashville,Tennessee,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57833,Beal Bank USA,www.bealbankUSA.com,13025805,3670887,87629,Las Vegas,Nevada,10,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57841,Valliance Bank,www.valliance.bank,840668,708491,2130,Oklahoma City,Oklahoma,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
57857,Timberline Bank,www.timberlinebank.com,828620,745006,6397,Grand Junction,Colorado,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5786,Spencer County Bank,www.spencercountybank.com,131393,112217,272,Santa Claus,Indiana,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
57867,United Citizens Bank of Southern Kentucky,www.ucbsky.com,277569,240009,1313,Columbia,Kentucky,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57869,"1st Trust Bank, Inc.",www.1tbi.com,345912,302006,548,Hazard,Kentucky,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57872,Pacific West Bank,www.pacificwestbank.com,403359,359925,155,West Linn,Oregon,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57873,Commonwealth Business Bank,www.cbb-bank.com,1990854,1686692,5814,Los Angeles,California,12,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57874,Paragon Bank,http://www.bankparagon.com,892335,782223,2033,Memphis,Tennessee,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
57882,Legacy State Bank,http://www.legacystatebank.com,205888,178811,485,Loganville,Georgia,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57884,Paramount Bank,www.paramountbank.com,88989,76223,-197,Hazelwood,Missouri,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57890,"HSBC Bank USA, National Association",https://www.about.us.hsbc.com/hsbc-in-the-usa,167705510,135520708,369496,Tysons,Virginia,41,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57897,SouthernTrust Bank,www.southerntrustbank.com,282688,196049,906,Marion,Illinois,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57899,1st Advantage Bank,www.1stadvantagebank.com,206068,185268,552,Saint Peters,Missouri,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57901,One World Bank,www.oneworldbank.com,285730,239737,-1203,Dallas,Texas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57903,Poppy Bank,http://www.poppy.bank,7796215,6015080,24710,Santa Rosa,California,41,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5791,First State Bank,http://WWW.FSBBELMOND.COM,138416,116641,274,Belmond,Iowa,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57910,First State Bank,WWW.FSB-NASHUA.COM,72225,61423,267,Nashua,Iowa,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57915,Bank of Grand Lake,www.bankofgrandlake.com,239560,213056,736,Grove,Oklahoma,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57919,ConnectOne Bank,www.connectonebank.com,14200455,11566509,42023,Englewood Cliffs,New Jersey,62,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
5792,Breda Savings Bank,http://www.bredasavingsbank.com,106197,85757,429,Breda,Iowa,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57920,Prime Alliance Bank,www.primealliance.bank,1059474,945637,9584,Woods Cross,Utah,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57922,Harmony Bank,www.harmony.bank,816643,671187,2582,Dallas,Texas,12,Tier 1: Community Bank,2026-06-26T14:42:54Z
57923,Peach State Bank & Trust,www.peachstate.bank,789280,713478,2584,Gainesville,Georgia,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57931,Anchor Bank,http://https://www.anchorbank.com,606938,477059,1577,Palm Beach Gardens,Florida,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
57933,Valley Bank of Nevada,www.valleybanknv.com,250405,221597,318,North Las Vegas,Nevada,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57944,Open Bank,www.myopenbank.com,2699382,2328101,7737,Los Angeles,California,17,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57952,Bank of Bozeman,www.bankofbozeman.com,110709,98196,227,Bozeman,Montana,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57953,Legacy National Bank,www.legacyar.com,1221577,1100692,3973,Springdale,Arkansas,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57957,"Citizens Bank, National Association",www.citizensbank.com,227134099,186851400,533380,Providence,Rhode Island,977,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
5796,Earlham Savings Bank,WWW.EARLHAMBANK.COM,383147,345721,937,West Des Moines,Iowa,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
57967,First Resource Bank,www.firstresourcebank.com,810963,722623,2659,Exton,Pennsylvania,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57968,Primis Bank,www.primisbank.com,4238557,3431394,9788,Tappahannock,Virginia,28,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5797,Farmers State Bank,www.fsbbanks.com,221409,188967,493,Northwood,Iowa,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
57974,"California International Bank, N.A.",www.cali.bank,95231,80882,305,Westminster,California,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57990,Huron Valley State Bank,www.hvsb.com,286693,257745,609,Milford,Michigan,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57993,ServisFirst Bank,WWW.SERVISFIRSTBANK.COM,18170078,14511649,83332,Birmingham,Alabama,33,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
57997,Bryant Bank,www.bryantbank.com,2915023,2356588,10930,Tuscaloosa,Alabama,18,Tier 2: Regional Bank,2026-06-26T14:42:54Z
58,United Bank,http://www.unitedbank.com,1452054,1200532,4088,Atmore,Alabama,20,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5800,"American Bank, National Association",www.am-bank.com,546511,436546,2313,Le Mars,Iowa,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
58010,Freedom Bank,www.freedombankmt.com,147028,129167,654,Columbia Falls,Montana,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
58018,St. Louis Bank,www.stlouisbank.com,1177177,1063965,2719,Saint Louis,Missouri,2,Tier 2: Regional Bank,2026-06-26T14:42:54Z
58025,Verus Bank of Commerce,www.verusboc.com,207082,161176,411,Fort Collins,Colorado,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
58029,Sunrise Bank,www.Sunrise.Bank,599794,527936,1904,Orlando,Florida,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
58030,Paradise Bank,www.Paradise.Bank,444871,413051,2182,Boca Raton,Florida,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
58037,California Business Bank,http://www.californiabusinessbank.com,122227,100377,223,Irvine,California,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
58039,First Resource Bank,www.myfrbank.com,866895,688396,1427,Lino Lakes,Minnesota,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
58049,"Eclipse Bank, Inc.",www.eclipsebank.com,495100,348375,606,Louisville,Kentucky,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
58054,First Commerce Bank,http://www.firstcommercebk.com,1820457,1342105,4352,Lakewood,New Jersey,11,Tier 2: Regional Bank,2026-06-26T14:42:54Z
58057,Tradition Capital Bank,WWW.TRADITION.BANK,2675658,2091573,5366,Wayzata,Minnesota,4,Tier 2: Regional Bank,2026-06-26T14:42:54Z
58060,First General Bank,http://www.firstgeneralbank.com,1141218,811904,6430,Rowland Heights,California,5,Tier 2: Regional Bank,2026-06-26T14:42:54Z
58063,VisionBank,www.bankwithvision.com,252544,185822,1540,Saint Louis Park,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
58069,Bank of San Francisco,www.bankbsf.com,767510,670003,2014,San Francisco,California,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
